workforce_outputs_05,workforce_outcomes_04,increases,0.16,,Supporting within-domain pathway: Safety actions completed supports Frontline decision quality.
workforce_outputs_05,workforce_outcomes_05,decreases,-0.22,,Primary within-domain pathway: Safety actions completed reduces Workforce safety incidents.
workforce_outputs_01,workforce_outcomes_05,decreases,-0.22,,Supporting within-domain pathway: Trained officers available reduces Workforce safety incidents.
safeguarding_environment_01,safeguarding_inputs_01,increases,0.35,,Primary within-domain pathway: Child criminal exploitation supports Safeguarding specialists.
safeguarding_environment_02,safeguarding_inputs_01,increases,0.16,,Supporting within-domain pathway: Coerced drug couriers supports Safeguarding specialists.
safeguarding_environment_02,safeguarding_inputs_02,increases,0.35,,Primary within-domain pathway: Coerced drug couriers supports Victim referral pathways.
safeguarding_environment_03,safeguarding_inputs_02,increases,0.16,,Supporting within-domain pathway: Modern slavery exposure supports Victim referral pathways.
safeguarding_environment_03,safeguarding_inputs_03,increases,0.35,,Primary within-domain pathway: Modern slavery exposure supports Trauma-informed training.
safeguarding_environment_04,safeguarding_inputs_03,increases,0.16,,Supporting within-domain pathway: Drug overdose risk supports Trauma-informed training.
safeguarding_environment_04,safeguarding_inputs_04,increases,0.35,,Primary within-domain pathway: Drug overdose risk supports Victim support services.
safeguarding_environment_05,safeguarding_inputs_04,increases,0.16,,Supporting within-domain pathway: Community vulnerability supports Victim support services.
safeguarding_environment_05,safeguarding_inputs_05,increases,0.35,,Primary within-domain pathway: Community vulnerability supports Local safeguarding partnerships.
safeguarding_environment_01,safeguarding_inputs_05,increases,0.16,,Supporting within-domain pathway: Child criminal exploitation supports Local safeguarding partnerships.
safeguarding_inputs_01,safeguarding_activities_01,enables,0.30,,Primary within-domain pathway: Safeguarding specialists supports Vulnerability screening.
safeguarding_inputs_02,safeguarding_activities_01,enables,0.30,,Supporting within-domain pathway: Victim referral pathways supports Vulnerability screening.
safeguarding_inputs_02,safeguarding_activities_02,enables,0.30,,Primary within-domain pathway: Victim referral pathways supports Consent-based victim referral.
safeguarding_inputs_03,safeguarding_activities_02,enables,0.30,,Supporting within-domain pathway: Trauma-informed training supports Consent-based victim referral.
safeguarding_inputs_03,safeguarding_activities_03,enables,0.30,,Primary within-domain pathway: Trauma-informed training supports Multi-agency safeguarding conference.
safeguarding_inputs_04,safeguarding_activities_03,enables,0.30,,Supporting within-domain pathway: Victim support services supports Multi-agency safeguarding conference.
safeguarding_inputs_04,safeguarding_activities_04,enables,0.30,,Primary within-domain pathway: Victim support services supports Trauma-informed victim interview.
safeguarding_inputs_05,safeguarding_activities_04,enables,0.30,,Supporting within-domain pathway: Local safeguarding partnerships supports Trauma-informed victim interview.
safeguarding_inputs_05,safeguarding_activities_05,enables,0.30,,Primary within-domain pathway: Local safeguarding partnerships supports Individual harm assessment.
safeguarding_inputs_01,safeguarding_activities_05,enables,0.30,,Supporting within-domain pathway: Safeguarding specialists supports Individual harm assessment.
safeguarding_activities_01,safeguarding_outputs_01,increases,0.35,,Primary within-domain pathway: Vulnerability screening supports Safeguarding referrals.
safeguarding_activities_02,safeguarding_outputs_01,increases,0.16,,Supporting within-domain pathway: Consent-based victim referral supports Safeguarding referrals.
safeguarding_activities_02,safeguarding_outputs_02,increases,0.35,,Primary within-domain pathway: Consent-based victim referral supports Potential victims supported.
safeguarding_activities_03,safeguarding_outputs_02,increases,0.16,,Supporting within-domain pathway: Multi-agency safeguarding conference supports Potential victims supported.
safeguarding_activities_03,safeguarding_outputs_03,increases,0.35,,Primary within-domain pathway: Multi-agency safeguarding conference supports Immediate risks escalated.
safeguarding_activities_04,safeguarding_outputs_03,increases,0.16,,Supporting within-domain pathway: Trauma-informed victim interview supports Immediate risks escalated.
safeguarding_activities_04,safeguarding_outputs_04,increases,0.35,,Primary within-domain pathway: Trauma-informed victim interview supports Support service placements.
safeguarding_activities_05,safeguarding_outputs_04,increases,0.16,,Supporting within-domain pathway: Individual harm assessment supports Support service placements.
safeguarding_activities_05,safeguarding_outputs_05,increases,0.35,,Primary within-domain pathway: Individual harm assessment supports Safeguarding intelligence submissions.
safeguarding_activities_01,safeguarding_outputs_05,increases,0.16,,Supporting within-domain pathway: Vulnerability screening supports Safeguarding intelligence submissions.
safeguarding_outputs_01,safeguarding_outcomes_01,decreases,-0.22,,Primary within-domain pathway: Safeguarding referrals reduces Criminal exploitation reduced.
safeguarding_outputs_02,safeguarding_outcomes_01,decreases,-0.22,,Supporting within-domain pathway: Potential victims supported reduces Criminal exploitation reduced.
safeguarding_outputs_02,safeguarding_outcomes_02,increases,0.35,,Primary within-domain pathway: Potential victims supported supports Victim safety.
safeguarding_outputs_03,safeguarding_outcomes_02,increases,0.16,,Supporting within-domain pathway: Immediate risks escalated supports Victim safety.
safeguarding_outputs_03,safeguarding_outcomes_03,decreases,-0.22,,Primary within-domain pathway: Immediate risks escalated reduces Re-trafficking risk.
safeguarding_outputs_04,safeguarding_outcomes_03,decreases,-0.22,,Supporting within-domain pathway: Support service placements reduces Re-trafficking risk.
safeguarding_outputs_04,safeguarding_outcomes_04,increases,0.35,,Primary within-domain pathway: Support service placements supports Trust in border authorities.
safeguarding_outputs_05,safeguarding_outcomes_04,increases,0.16,,Supporting within-domain pathway: Safeguarding intelligence submissions supports Trust in border authorities.
safeguarding_outputs_05,safeguarding_outcomes_05,decreases,-0.22,,Primary within-domain pathway: Safeguarding intelligence submissions reduces Preventable individual harm.
safeguarding_outputs_01,safeguarding_outcomes_05,decreases,-0.22,,Supporting within-domain pathway: Safeguarding referrals reduces Preventable individual harm.
drug_market_outcomes_environment_01,drug_market_outcomes_inputs_01,increases,0.35,,Primary within-domain pathway: Wholesale drug demand supports Drug market analysts.
drug_market_outcomes_environment_02,drug_market_outcomes_inputs_01,increases,0.16,,Supporting within-domain pathway: Retail drug demand supports Drug market analysts.
drug_market_outcomes_environment_02,drug_market_outcomes_inputs_02,increases,0.35,,Primary within-domain pathway: Retail drug demand supports Market monitoring coverage.
